congress,chamber,bioguide,last_name,state,district,party,votes,agree_pct,predicted_agree,net_trump_vote
115,house,R000409,Rohrabacher,CA,48,R,95,0.8421052631578947,0.65805207,-1.7
0,house,R000435,Ros-Lehtinen,FL,27,Republican,89,0.7078651685393258,0.32192644,-19.6
115,house,R000435,Ros-Lehtinen,FL,27,R,89,0.7078651685393258,0.32192644,-19.6
0,house,R000486,Roybal-Allard,CA,40,Democrat,129,0.11627906976744186,0.11129095,-69.4
115,house,R000486,Roybal-Allard,CA,40,D,94,0.1595744680851064,0.15271129,-69.4
116,house,R000486,Roybal-Allard,CA,40,D,35,0,4.773e-5,-69.4
0,house,R000487,Royce,CA,39,Republican,95,0.9789473684210527,0.5139066,-8.6
115,house,R000487,Royce,CA,39,R,95,0.9789473684210527,0.5139066,-8.6
0,house,R000515,Rush,IL,1,Democrat,104,0.10576923076923077,0.13669382,-54
115,house,R000515,Rush,IL,1,D,71,0.15492957746478872,0.20004953,-54
116,house,R000515,Rush,IL,1,D,33,0,3.8307e-4,-54
0,house,R000570,Ryan,WI,1,Republican,22,0.9545454545454546,0.73244553,10.3
115,house,R000570,Ryan,WI,1,R,22,0.9545454545454546,0.73244553,10.3
0,house,R000575,Rogers,AL,3,Republican,129,0.9689922480620154,0.95192304,33
115,house,R000575,Rogers,AL,3,R,96,0.9583333333333334,0.94868333,33
116,house,R000575,Rogers,AL,3,R,33,1,0.96134765,33
0,house,R000576,Ruppersberger,MD,2,Democrat,130,0.2230769230769231,0.20786342,-24.4
115,house,R000576,Ruppersberger,MD,2,D,95,0.30526315789473685,0.28068227,-24.4
116,house,R000576,Ruppersberger,MD,2,D,35,0,0.01021226,-24.4
0,house,R000577,Ryan,OH,13,Democrat,119,0.18487394957983194,0.45434393,-6.5
115,house,R000577,Ryan,OH,13,D,95,0.23157894736842105,0.5523968,-6.5
116,house,R000577,Ryan,OH,13,D,24,0,0.066218,-6.5
0,house,R000578,Reichert,WA,8,Republican,93,0.9247311827956989,0.62860571,-3
115,house,R000578,Reichert,WA,8,R,93,0.9247311827956989,0.62860571,-3
0,house,R000580,Roskam,IL,6,Republican,94,0.9468085106382979,0.54990447,-7
115,house,R000580,Roskam,IL,6,R,94,0.9468085106382979,0.54990447,-7
0,house,R000582,Roe,TN,1,Republican,130,0.9692307692307692,0.95920153,57
115,house,R000582,Roe,TN,1,R,96,0.9583333333333334,0.94844087,57
116,house,R000582,Roe,TN,1,R,34,1,0.98958456,57
0,house,R000583,Rooney,FL,17,Republican,88,0.9772727272727273,0.93988745,27.2
115,house,R000583,Rooney,FL,17,R,88,0.9772727272727273,0.93988745,27.2
0,house,R000585,Reed,NY,23,Republican,126,0.9365079365079365,0.86617678,14.8
115,house,R000585,Reed,NY,23,R,91,0.967032967032967,0.89487071,14.8
116,house,R000585,Reed,NY,23,R,35,0.8571428571428571,0.79157255,14.8
0,house,R000586,Renacci,OH,16,Republican,89,0.9438202247191011,0.92095859,16.6
115,house,R000586,Renacci,OH,16,R,89,0.9438202247191011,0.92095859,16.6
0,house,R000588,Richmond,LA,2,Democrat,119,0.1092436974789916,0.1156751,-52.4
115,house,R000588,Richmond,LA,2,D,87,0.14942528735632185,0.15819325,-52.4
116,house,R000588,Richmond,LA,2,D,32,0,7.888e-5,-52.4
0,house,R000591,Roby,AL,2,Republican,129,0.9534883720930233,0.95223367,31.9
115,house,R000591,Roby,AL,2,R,95,0.9578947368421052,0.94744166,31.9
116,house,R000591,Roby,AL,2,R,34,0.9411764705882353,0.96562309,31.9
0,house,R000592,Rokita,IN,4,Republican,93,0.9032258064516129,0.94844154,34.1
115,house,R000592,Rokita,IN,4,R,93,0.9032258064516129,0.94844154,34.1
0,house,R000593,Ross,FL,15,Republican,92,0.9782608695652174,0.85471593,10
115,house,R000593,Ross,FL,15,R,92,0.9782608695652174,0.85471593,10
0,house,R000597,Rice,SC,7,Republican,128,0.9453125,0.91021407,18.9
115,house,R000597,Rice,SC,7,R,95,0.9473684210526315,0.92048862,18.9
116,house,R000597,Rice,SC,7,R,33,0.9393939393939394,0.8806358,18.9
0,house,R000598,Rothfus,PA,12,Republican,96,0.8854166666666666,0.92815327,20.8
115,house,R000598,Rothfus,PA,12,R,96,0.8854166666666666,0.92815327,20.8
0,house,R000599,Ruiz,CA,36,Democrat,130,0.2692307692307692,0.38343091,-8.8
115,house,R000599,Ruiz,CA,36,D,95,0.3684210526315789,0.50407301,-8.8
116,house,R000599,Ruiz,CA,36,D,35,0,0.05597378,-8.8
0,house,R000601,Ratcliffe,TX,4,Republican,129,0.9224806201550387,0.96205532,53.6
115,house,R000601,Ratcliffe,TX,4,R,95,0.9052631578947369,0.9529847,53.6
116,house,R000601,Ratcliffe,TX,4,R,34,0.9705882352941176,0.98739971,53.6
0,house,R000602,Rice,NY,4,Democrat,127,0.2204724409448819,0.36616795,-9.6
115,house,R000602,Rice,NY,4,D,93,0.3010752688172043,0.48117209,-9.6
116,house,R000602,Rice,NY,4,D,34,0,0.05159782,-9.6
0,house,R000603,Rouzer,NC,7,Republican,129,0.9147286821705426,0.89866378,17.7
115,house,R000603,Rouzer,NC,7,R,94,0.9148936170212766,0.91409397,17.7
116,house,R000603,Rouzer,NC,7,R,35,0.9142857142857143,0.8572227,17.7
0,house,R000604,Russell,OK,5,Republican,95,0.9368421052631579,0.88664489,13.4
115,house,R000604,Russell,OK,5,R,95,0.9368421052631579,0.88664489,13.4
0,house,R000606,Raskin,MD,8,Democrat,130,0.1,0.16399446,-34.4
115,house,R000606,Raskin,MD,8,D,95,0.1368421052631579,0.2231116,-34.4
116,house,R000606,Raskin,MD,8,D,35,0,0.00353366,-34.4
0,house,R000607,Rooney,FL,19,Republican,114,0.9385964912280702,0.93314059,22.1
115,house,R000607,Rooney,FL,19,R,93,0.956989247311828,0.93148539,22.1
116,house,R000607,Rooney,FL,19,R,21,0.8571428571428571,0.94047077,22.1
115,house,R000608,Rosen,NV,3,D,93,0.43010752688172044,0.71305746,1
0,house,R000609,Rutherford,FL,4,Republican,123,0.991869918699187,0.94671786,28
115,house,R000609,Rutherford,FL,4,R,90,0.9888888888888889,0.94597762,28
116,house,R000609,Rutherford,FL,4,R,33,1,0.9487367,28
0,house,R000610,Reschenthaler,PA,14,Republican,35,0.9428571428571428,0.95205384,29
116,house,R000610,Reschenthaler,PA,14,R,35,0.9428571428571428,0.95205384,29
0,house,R000611,Riggleman,VA,5,Republican,35,0.9428571428571428,0.66428501,11.1
116,house,R000611,Riggleman,VA,5,R,35,0.9428571428571428,0.66428501,11.1
0,house,R000612,Rose,TN,6,Republican,35,1,0.98458908,48.9
116,house,R000612,Rose,TN,6,R,35,1,0.98458908,48.9
0,house,R000613,Rose,NY,11,Democrat,34,0,0.6071144,9.8
116,house,R000613,Rose,NY,11,D,34,0,0.6071144,9.8
0,house,R000614,Roy,TX,21,Republican,34,0.9117647058823529,0.61895268,10
